 story_title                                    | text                                                                                                                                                                                                                                                                               
 左慈-约会/陪你去看                                     | 一直都很担心你，一直都在犹豫，要不要找个理由带你回山门。                                                                                                                                                                                                                                                       
 左慈-约会/陪你去看                                     | 如果真的全然是幸福，你也不会想去找那个绒绒村了。                                                                                                                                                                                                                                                           
 左慈-约会/陪你去看                                     | 从理智上来说，绝对的反对。从私心上来说，你想做，那就去做吧。                                                                                                                                                                                                                                                     
 左慈-约会/陪你去看                                     | 好啊。既然那么好，既然每只绒绒都会毫不犹豫觉得好，那么，为何它没有成功呢？                                                                                                                                                                                                                                              
 左慈-约会/陪你去看                                     | 哪怕没有神明的天兆，如果绒心所向，那应该早就实现了绒绒村。                                                                                                                                                                                                                                                      
 左慈-约会/陪你去看                                     | 如果吾告诉你，绒绒村可能是个美好的谎言，你还希望把这个谎言变成真的吗？                                                                                                                                                                                                                                                
 左慈-约会/陪你去看                                     | 从前不是很理智地说“就算是美好的谎言，本质也是谎言”……什么的吗？                                                                                                                                                                                                                                                  
 左慈-约会/陪你去看                                     | 绒绒村可以满足很多势力的私利啊。                                                                                                                                                                                                                                                                   
 左慈-约会/陪你去看                                     | 幸福快乐了，绒口就会上升，税收会升高，百工都会兴旺，能收到更高的税……                                                                                                                                                                                                                                                
 左慈-约会/陪你去看                                     | 它持续不了很久。绒口增加，领地意识就会被冲击，像犬族也许还好，猫族可不是群居动物，一只猫需要自己的地盘……                                                                                                                                                                                                                              
 左慈-约会/陪你去看                                     | 一旦可以分配的领地不足了……砰，美梦的泡影就结束了。                                                                                                                                                                                                                                                         
 左慈-约会/陪你去看                                     | 你的那些朋友，应该有河狸、白鼬之类的吧？他们的族群，从前生活在哪，为何忽然销声匿迹了？                                                                                                                                                                                                                                        
 左慈-约会/陪你去看                                     | “幸福”，而且是要分配给全天下的“幸福”，你要分配多少幸福，就需要从另一处榨取多少幸福。                                                                                                                                                                                                                                       
 左慈-约会/陪你去看                                     | ……如果某个傻弟子的办法，是燃烧自己的幸福，去填充“天下的幸福”。从理智上和私心上，吾都不想看到。                                                                                                                                                                                                                                  
 左慈-约会/陪你去看                                     | 下山之后，遇到了很多难过的事吧？也失去了很多朋友吧？吾都知道，你一直瞒着。                                                                                                                                                                                                                                              
 左慈-约会/陪你去看                                     | 如果你燃烧自己的理由，是纯然为了天下，那吾或许只会悲伤。                                                                                                                                                                                                                                                       
 左慈-约会/陪你去看                                     | ……如果是因为有无法消解的痛苦，将燃烧自己作为结束痛苦的手段……                                                                                                                                                                                                                                                   
 左慈-约会/陪你去看                                     | ……吾会疯掉的。完全无法接受这种事。大道无数，只有这条极端之道，吾不希望你走。                                                                                                                                                                                                                                            
 左慈-约会/陪你去看                                     | ……真是沉重的依靠啊。那，为了你，吾争取长生不老吧。                                                                                                                                                                                                                                                         
 左慈-约会/陪你去看                                     | ……好，如果是你想要的……                                                                                                                                                                                                                                                                      
 左慈-约会/陪你去看                                     | 天道消灭也无所谓……让她的愿望成真吧。                                                                                                                                                                                                                                                                
 左慈-约会/陪你去看                                     | 太微垣东移三度，帝星晦。青龙七宿角木蛟，隐……                                                                                                                                                                                                                                                            
 左慈-约会/陪你去看                                     | ……嗯。坐过来一起吧。                                                                                                                                                                                                                                                                        
 左慈-约会/陪你去看                                     | 没什么……最近，犬都在内战，你的处境很艰难吧？                                                                                                                                                                                                                                                            
 左慈-约会/陪你去看                                     | 没什么，时气……有些特殊。                                                                                                                                                                                                                                                                      
 左慈-约会/陪你去看                                     | 呜！……没什么，没什么……                                                                                                                                                                                                                                                                      
 左慈-约会/陪你去看                                     | 好了，把尾巴还给吾。春天到了，仙绒绒会有些……毛毛刺刺的感觉。                                                                                                                                                                                                                                                    
 左慈-约会/陪你去看                                     | 唔……唔唔……住、住嘴……                                                                                                                                                                                                                                                                      
 左慈-约会/陪你去看                                     | 呼……真是的，今晚本来是来看春夜星图的。                                                                                                                                                                                                                                                               
 左慈-约会/陪你去看                                     | 因为你总在外面横冲直撞的……实在是担心。                                                                                                                                                                                                                                                               
 左慈-约会/陪你去看                                     | 你当年下山，可是有不少前辈反对的。                                                                                                                                                                                                                                                                  
 左慈-约会/陪你去看                                     | 都在担心你从未在山上见过绒心险恶，下山后，过得会很艰难。                                                                                                                                                                                                                                                       
 左慈-约会/陪你去看                                     | “明明留在山上，就能一生平安顺遂，为什么要让那孩子下山呢？”                                                                                                                                                                                                                                                     
 左慈-约会/陪你去看                                     | “在绒绒西蜀山上，可以每天玩雪、一头扎进雪里、追雪鼠，挠不完的玩具、吃不完的鲜肉……”                                                                                                                                                                                                                                        
 左慈-约会/陪你去看                                     | “不管在哪都会被好好照顾着，从生到死都不会懂得什么叫忧虑……何等饱满的一生，为什么要下山经历风雨呢？”                                                                                                                                                                                                                                
 左慈-约会/陪你去看                                     | 但是，包括吾在内，所有仙者几乎都考虑过。                                                                                                                                                                                                                                                               
 左慈-约会/陪你去看                                     | 催着吾来问你，跟你晓明利害，让你自己选……不过，吾觉得……                                                                                                                                                                                                                                                      
 左慈-约会/陪你去看                                     | “不用太担心她，还是担心山下的世界经不经得起她胡闹吧。”                                                                                                                                                                                                                                                       
 左慈-约会/陪你去看                                     | 一直都很担心你，一直都在犹豫，要不要找个理由带你回山门。                                                                                                                                                                                                                                                       
 左慈-约会/陪你去看                                     | 如果真的全然是幸福，你也不会想凭借绒绒村的壁画，停止犬都的内战了。                                                                                                                                                                                                                                                  
 左慈-约会/陪你去看                                     | 从理智上来说，绝对的反对。从私心上来说，你想做，那就去做吧。                                                                                                                                                                                                                                                     
 左慈-约会/陪你去看                                     | 好啊。既然那么好，既然每只绒绒都会毫不犹豫觉得好，那么，为何它没有成功呢？                                                                                                                                                                                                                                              
 左慈-约会/陪你去看                                     | 哪怕没有神明的天兆，如果绒心所向，那应该早就实现了绒绒村，遑论什么西凉军犬的篡权了。                                                                                                                                                                                                                                         
 左慈-约会/陪你去看                                     | 如果吾告诉你，绒绒村可能是个美好的谎言，你还希望把这个谎言变成真的吗？                                                                                                                                                                                                                                                
 左慈-约会/陪你去看                                     | 从前不是很理智地说“就算是美好的谎言，本质也是谎言”……什么的吗？                                                                                                                                                                                                                                                  
 左慈-约会/陪你去看                                     | 绒绒村可以满足很多势力的私利啊。                                                                                                                                                                                                                                                                   
 左慈-约会/陪你去看                                     | 幸福快乐了，绒口就会上升，税收会升高，百工都会兴旺，能收到更高的税……                                                                                                                                                                                                                                                
 左慈-约会/陪你去看                                     | 它持续不了很久。绒口增加，领地意识就会被冲击，像犬族也许还好，猫族可不是群居动物，一只猫需要自己的地盘……                                                                                                                                                                                                                              
 左慈-约会/陪你去看                                     | 一旦可以分配的领地不足了……砰，美梦的泡影就结束了。                                                                                                                                                                                                                                                         
 左慈-约会/陪你去看                                     | 你的那些朋友，应该有河狸、白鼬之类的吧？他们的族群，从前生活在哪，为何忽然销声匿迹了？                                                                                                                                                                                                                                        
 左慈-约会/陪你去看                                     | “幸福”，而且是要分配给全天下的“幸福”，你要分配多少幸福，就需要从另一处榨取多少幸福。                                                                                                                                                                                                                                       
 左慈-约会/陪你去看                                     | ……如果某个傻弟子的办法，是燃烧自己的幸福，去填充“天下的幸福”。从理智上和私心上，吾都不想看到。                                                                                                                                                                                                                                  
 左慈-约会/陪你去看                                     | 下山之后，遇到了很多难过的事吧？也失去了很多朋友吧？吾都知道，你一直瞒着。                                                                                                                                                                                                                                              
 左慈-约会/陪你去看                                     | 如果你燃烧自己的理由，是纯然为了天下，那吾或许只会悲伤。                                                                                                                                                                                                                                                       
 左慈-约会/陪你去看                                     | ……如果是因为有无法消解的痛苦，将燃烧自己作为结束痛苦的手段……                                                                                                                                                                                                                                                   
 左慈-约会/陪你去看                                     | ……吾会疯掉的。完全无法接受这种事。大道无数，只有这条极端之道，吾不希望你走。                                                                                                                                                                                                                                            
 左慈-约会/陪你去看                                     | ……真是沉重的依靠啊。那，为了你，吾争取长生不老吧。                                                                                                                                                                                                                                                         
 左慈-约会/陪你去看                                     | ……好，如果是你想要的……                                                                                                                                                                                                                                                                      
 左慈-约会/陪你去看                                     | 天道消灭也无所谓……让她的愿望成真吧。                                                                                                                                                                                                                                                                
 朝歌之战/活动剧情/左慈线                                  | 天道被它强行推进了分毫。                                                                                                                                                                                                                                                                       
 朝歌之战/活动剧情/左慈线                                  | 他体内的仙胎沉眠了。你的手臂应该也是。                                                                                                                                                                                                                                                                
 朝歌之战/活动剧情/左慈线                                  | 茅，柔在上，逆一。过涉之凶……积算起癸未……不周，难复。一口气强行推进了近二星的分度……                                                                                                                                                                                                                                       
 朝歌之战/活动剧情/左慈线                                  | 这里是巫，再往后是仙……仙延续的其实只是巫的残留。再往后是……未知之物。可以叫它如今的“天道”。                                                                                                                                                                                                                                   
 朝歌之战/活动剧情/左慈线                                  | 仙，还残留了微末的天道之力。它强行向前推进了天道流转，将力量从仙的身上剥夺了。                                                                                                                                                                                                                                            
 朝歌之战/活动剧情/左慈线                                  | 这是双刃剑。当仙被剥夺几乎所有力量的时候，巫也只会更为羸弱。                                                                                                                                                                                                                                                     
 朝歌之战/活动剧情/左慈线                                  | 它强行让仙离开了这个战局，代价是自己也失去力量。天道能否回转是个未知数，但是……                                                                                                                                                                                                                                           
 朝歌之战/活动剧情/左慈线                                  | 它在凡人中的代行者，应该胜券在握。                                                                                                                                                                                                                                                                  
 朝歌之战/活动剧情/左慈线                                  | 后方已经暴露，强留无益。                                                                                                                                                                                                                                                                       
 朝歌之战/活动剧情/左慈线                                  | 让隐鸢阁的随从护送他们往河内郡城。那位将军的建议是对的，撤往山阳是最安全的。                                                                                                                                                                                                                                             
 朝歌之战/活动剧情/左慈线                                  | 吾的力量，并不全然来自于天道。                                                                                                                                                                                                                                                                    
 朝歌之战/活动剧情/左慈线                                  | ——它强行推动天道，不惜仙与巫一同羸弱，也不愿让隐鸢阁破坏此次的大战。那就让凡人对抗凡人吧。                                                                                                                                                                                                                                     
 朝歌之战/活动剧情/左慈线                                  | 在它羸弱之时，由吾将之强杀。                                                                                                                                                                                                                                                                     
 朝歌之战/活动剧情/左慈线                                  | 若你是它，明知自身的力量会消失，但仍兵行险着，两败俱伤压制仙人，为何？                                                                                                                                                                                                                                                
 朝歌之战/活动剧情/左慈线                                  | 现在两个目标在一起，无需去找它，它自会来。                                                                                                                                                                                                                                                              
 朝歌之战/活动剧情/左慈线                                  | 兵马，是怎么越过后方阻拦，抵达此地的？                                                                                                                                                                                                                                                                
 朝歌之战/活动剧情/左慈线                                  | 龙脉地道，从前安期作乱，吾曾带你来过。                                                                                                                                                                                                                                                                
 朝歌之战/活动剧情/左慈线                                  | 人间的血充盈入内，龙脉的力量有所恢复，能直接通过龙脉往来各处了。                                                                                                                                                                                                                                                   
 朝歌之战/活动剧情/左慈线                                  | 那些兵马已经被拉入了另一处地道，一时无法脱身……循着里八华将他们送来时留下的气息，找到它的所在吧。                                                                                                                                                                                                                                  
 朝歌之战/活动剧情/左慈线                                  | 忽然知道怕了？从前怎么敢去爬厉生台。                                                                                                                                                                                                                                                                 
 朝歌之战/活动剧情/左慈线                                  | 随口问一句罢了，并没有打算放过谁。                                                                                                                                                                                                                                                                  
 朝歌之战/活动剧情/左慈线                                  | 没事的。总有一天，你会明白的。                                                                                                                                                                                                                                                                    
 朝歌之战/活动剧情/左慈线                                  | 此战已经尘埃落定，它走了，战局不会再有何变数。                                                                                                                                                                                                                                                            
 朝歌之战/活动剧情/左慈线                                  | 回程吧。庆功宴上，浑身是血可不行。                                                                                                                                                                                                                                                                  
 鸢记·山可崩/活动剧情                                    | 益州地下有龙脉，常有地动。今年格外严重。                                                                                                                                                                                                                                                               
 鸢记·山可崩/活动剧情                                    | 上一次崩成这样，还是三百多年前了。                                                                                                                                                                                                                                                                  
 鸢记·山可崩/活动剧情                                    | 你错了。万事万物，都有它的规律。无非是已被参透，还是未被参透。                                                                                                                                                                                                                                                    
 鸢记·山可崩/活动剧情                                    | 吾连你都参不透，谈何万物？                                                                                                                                                                                                                                                                      
 鸢记·山可崩/活动剧情                                    | 好了，在前面的亭子歇息片刻吧。接下来，你想去广汉郡赈灾，还是回隐鸢阁？                                                                                                                                                                                                                                                
 鸢记·山可崩/活动剧情                                    | 阁中已在计较重修之事。这段时间，你宿在云帝宫就是。                                                                                                                                                                                                                                                          
 鸢记·山可崩/活动剧情                                    | 唔……那就随吾一同回梅墓闭关。                                                                                                                                                                                                                                                                    
 鸢记·山可崩/活动剧情                                    | 万物芸芸各归其根<ref>僧宗密《原人论》：“万灵蠢蠢，皆有其本。万物芸芸，各归其根。未有无根本而有枝末者也。”</ref>，无形之物才能长久，不要被有形之物迷惑。                                                                                                                                                                                                 
 鸢记·山可崩/活动剧情                                    | 祸莫大于不知足，咎莫大于欲得<ref>老子《道德经》“罪莫大于可欲，祸莫大于不知足，咎莫大于欲得。故知足之足，常足矣。”</ref>，洞天有何不好？                                                                                                                                                                                                         
 鸢记·山可崩/活动剧情                                    | 你就是想要那个住不腻的寝宫。一时修不好的，放弃吧。                                                                                                                                                                                                                                                          
 鸢记·山可崩/活动剧情                                    | 她希望你开放步道用来运建材，为何不行？                                                                                                                                                                                                                                                                
 鸢记·山可崩/活动剧情                                    | 你的担忧吾知晓了，吾会让她再斟酌此事。                                                                                                                                                                                                                                                                
 鸢记·山可崩/活动剧情                                    | 他们是阁中的老人了，不必正面顶撞他。等清出那条车道，吾再调人帮你修。                                                                                                                                                                                                                                                 
 鸢记·山可崩/活动剧情                                    | 云帝宫何处不好？你在隐鸢阁长大，十之三四待在云帝宫。                                                                                                                                                                                                                                                         
 鸢记·山可崩/活动剧情                                    | ……史子眇说得对，孩子长大了，都喜欢一个人住……                                                                                                                                                                                                                                                           
 鸢记·山可崩/活动剧情                                    | 你啊……学会拿吾当刀使了。                                                                                                                                                                                                                                                                      
 鸢记·山可崩/活动剧情                                    | 翳部每日都需将药材运上山，若你自己的路子走不通，便去问问张仲景。                                                                                                                                                                                                                                                   
 鸢记·山可崩/活动剧情                                    | 帮吾传张仲景来。吾和他谈一下。                                                                                                                                                                                                                                                                    
 鸢记·山可崩/活动剧情                                    | 今日之事，你心中可有什么疑问？                                                                                                                                                                                                                                                                    
 鸢记·山可崩/活动剧情                                    | 没事了，你回去吧。你做事一向认真。                                                                                                                                                                                                                                                                  
 鸢记·山可崩/活动剧情                                    | 上山的路，还有第三条。只不过是野路，几乎难以行走，常年封闭。                                                                                                                                                                                                                                                     
 鸢记·山可崩/活动剧情                                    | 那就先休息吧，你休息的地方，已经收拾出来了。                                                                                                                                                                                                                                                             
 鸢记·山可崩/活动剧情                                    | 兴许是西蜀山崩，史子眇从山外捡来的。                                                                                                                                                                                                                                                                 
 鸢记·山可崩/活动剧情                                    | 非去不可吗？吾昨夜有些头痛，让她代吾去吧。                                                                                                                                                                                                                                                              
 鸢记·山可崩/活动剧情                                    | 葛洪，你大清早便要众人聚在此处，究竟所为何事？                                                                                                                                                                                                                                                            
 鸢记·山可崩/活动剧情                                    | 华佗，到底是谁教你这样说话的？你连秽乱的“秽”怎么写都不知道。                                                                                                                                                                                                                                                    
 鸢记·山可崩/活动剧情                                    | ……嗯。若无旁事，今日就散了吧，吾真的不想再听……                                                                                                                                                                                                                                                          
 鸢记·山可崩/活动剧情                                    | 将兔子都带走，今天之事就到这里吧。                                                                                                                                                                                                                                                                  
 鸢记·山可崩/活动剧情                                    | ……你还想如何一探究竟？                                                                                                                                                                                                                                                                       
 鸢记·山可崩/活动剧情                                    | 好了。葛君将这窝兔子带出去好生将养，散了吧……                                                                                                                                                                                                                                                            
